created,text,retwc,hashtag,followers,friends
2017-12-06 09:29:46,b'RT @rajamaka: @INCIndia @BJP4Gujarat @narendramodi @vijayrupanibjp @jitu_vaghani @sanghaviharsh @VinodChavdaBJP @kajal_jaihind @Bhavikpatel\xe2\x80\xa6',18,None,141,303
2017-12-06 09:29:36,b'RT @thewire_in: Why the current rate of economic growth is a flawed indicator of ground realities https://t.co/HsqEsw9Icv https://t.co/IUde\xe2\x80\xa6',17,None,19,127
2017-12-06 09:28:55,b'RT @GreatGameIndia: @anjali_damania @Georgekurian4K @SitaramYechury @AnkitLal @GauravPandhi @Vidyut @khalidmfp @raghav4india @venkiteshram\xe2\x80\xa6',24,None,1357,2428
2017-12-06 09:28:52,"b'RT @Scepticindian: Don\xe2\x80\x99t react on Babri or abuses hurled at @OfficeOfRG by BJP a holes. Focus on GST blunder, Demonetisation disaster, jobs'",5,None,1166,405
2017-12-06 09:28:49,b'RT @thewire_in: Why the current rate of economic growth is a flawed indicator of ground realities https://t.co/HsqEsw9Icv https://t.co/IUde\xe2\x80\xa6',17,None,2515,1290
2017-12-06 09:28:04,"b'@ndtv Respected PM please speak about GST, Demonetisation, Gujarat Model, Vikas. Thanks'",2,None,31,55
2017-12-06 09:27:36,"b'RT @tweet_agb: Demonetisation was bad enough, now do not privatise Public Sector Banks &amp; kill economy. Parliament shouldn\xe2\x80\x99t consider passin\xe2\x80\xa6'",4,None,11,87
2017-12-06 09:26:02,b'RT @Tharoorian_INC: @OfficeOfRG How can you tell if Modiji is lying?\n\nWhen his lips are moving!!!\n\nhttps://t.co/PxpWrwfK2d \xe2\x80\xa6',4,None,42,151
2017-12-06 09:26:00,b'RT @monk_consulting: Majority of road developers saw 100 fold increase in electronic toll collections via #digitalpayments - #RFID tags con\xe2\x80\xa6',1,digitalpayments,41,22
2017-12-06 09:25:47,"b""RT @sanjivbhatt: Not a word on his 'Masterstrokes' of Demonetisation and GST at the Gujarat Election Rallies!\n\nNot a word on the fabled 'Gu\xe2\x80\xa6""",197,None,266,638
2017-12-06 09:25:20,"b'Unlike @NarendraModi, I M a truth teller.\n#DeMonetisation has adversely affected our economy.\n#GST is severely affe\xe2\x80\xa6 https://t.co/ifHEwmA7Fs'",0,DeMonetisation,485,26
2017-12-06 09:24:57,"b'I was sceptical earlier. But now it makes sense.\nThe decisions he has taken demonetisation, GST definitely seem to\xe2\x80\xa6 https://t.co/7IAl57ZyZY'",2,None,891,688
2017-12-06 09:24:54,b'RT @rajamaka: @INCIndia @BJP4Gujarat @narendramodi @vijayrupanibjp @jitu_vaghani @sanghaviharsh @VinodChavdaBJP @kajal_jaihind @Bhavikpatel\xe2\x80\xa6',18,None,2662,5000
2017-12-06 09:24:25,b'RT @thewire_in: Why the current rate of economic growth is a flawed indicator of ground realities https://t.co/HsqEsw9Icv https://t.co/IUde\xe2\x80\xa6',17,None,597,337
2017-12-06 09:23:34,b'RT @thewire_in: Why the current rate of economic growth is a flawed indicator of ground realities https://t.co/HsqEsw9Icv https://t.co/IUde\xe2\x80\xa6',17,None,37,109
2017-12-06 09:23:29,"b'RT @PollTics: After the shocks of demonetisation and GST, Indian Economy has so many moving peaces that it almost feels like an elephant an\xe2\x80\xa6'",1,None,265,424
2017-12-06 09:23:25,"b'RT @OvaisSultanKhan: Demonetisation was bad enough, now do not privatise Public Sector Banks &amp; kill economy. Parliament shouldn\xe2\x80\x99t consider\xe2\x80\xa6'",12,None,11,87
2017-12-06 09:22:29,"b'RT @AAP_Chintamani: Demonetisation was bad enough, now do not privatise Public Sector Banks &amp; kill economy. Parliament shouldn\xe2\x80\x99t consider p\xe2\x80\xa6'",9,None,11,87
2017-12-06 09:22:20,b'RT @thewire_in: Why the current rate of economic growth is a flawed indicator of ground realities https://t.co/HsqEsw9Icv https://t.co/IUde\xe2\x80\xa6',17,None,405,1458
2017-12-06 09:22:09,b'RT @thewire_in: Why the current rate of economic growth is a flawed indicator of ground realities https://t.co/HsqEsw9Icv https://t.co/IUde\xe2\x80\xa6',17,None,1921,1770
2017-12-06 09:22:06,"b'RT @Madan_Yerawar: India\xe2\x80\x99s GDP growth rate rebounds to 6.3% in September quarter, cause of PM @narendramodi reform policies, demonetisation\xe2\x80\xa6'",11,None,719,125
2017-12-06 09:21:07,"b'RT @joeathialy: Demonetisation was bad enough, now do not privatise Public Sector Banks &amp; kill economy. Parliament shouldn\xe2\x80\x99t consider passi\xe2\x80\xa6'",12,None,11,87
2017-12-06 09:20:54,b'RT @thewire_in: Why the current rate of economic growth is a flawed indicator of ground realities https://t.co/HsqEsw9Icv https://t.co/IUde\xe2\x80\xa6',17,None,8396,34
2017-12-06 09:20:04,"b""#GST, note-ban have lowered cities' real estate ranking: Report | ET #RealEstate  https://t.co/9lChMDOtUW #Demonetisation""",1,GST,706,544
2017-12-06 09:20:00,b'Why the current rate of economic growth is a flawed indicator of ground realities https://t.co/HsqEsw9Icv https://t.co/IUdeTIqtUA',17,None,231415,53
2017-12-06 09:19:45,"b'RT @kodaifern: Demonetisation was bad enough, now do not privatise Public Sector Banks &amp; kill economy. Parliament shouldn\xe2\x80\x99t consider passin\xe2\x80\xa6'",25,None,11,87
2017-12-06 09:17:06,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',299,None,90,163
2017-12-06 09:15:54,"b'RT @OfficeOfRG: Demonetisation is a tragedy. We stand with millions of honest Indians, whose lives &amp; livelihoods were destroyed by PM\xe2\x80\x99s tho\xe2\x80\xa6'",13114,None,1175,12
2017-12-06 09:13:40,b'RT @GoNews24x7: GoNews in Gujarat: Demonetisation and GST mar the shine off diamond business in Surat making situation tough for small trad\xe2\x80\xa6',14,None,193,271
2017-12-06 09:13:04,"b'RT @narendramodi: Here are the benefits of demonetisation, encapsulated in this short film. Have a look. #AntiBlackMoneyDay https://t.co/rP\xe2\x80\xa6'",16740,AntiBlackMoneyDay,0,22
2017-12-06 09:13:01,"b'RT @KapilSibalteam: People of Gujarat are intelligent and they understand that despite sending their own man as the PM of India, all he did\xe2\x80\xa6'",13,None,184,56
2017-12-06 09:12:57,b'@TimesNow IN THE 21ST CENTURY IN INDIA...ONLY A DEMON CAN DO DEMONETISATION...AND CELEBRATES IT',0,None,22,8
2017-12-06 09:11:43,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,55,154
2017-12-06 09:08:33,b'Majority of road developers saw 100 fold increase in electronic toll collections via #digitalpayments - #RFID tags\xe2\x80\xa6 https://t.co/Gjc25bVY3H',0,digitalpayments,1409,3279
2017-12-06 09:08:32,b'Majority of road developers saw 100 fold increase in electronic toll collections via #digitalpayments - #RFID tags\xe2\x80\xa6 https://t.co/msyyE4SVdq',1,digitalpayments,934,2126
2017-12-06 09:07:59,"b'@narendramodi,Demonetisation,rallies toh hoti hi rahegi,successful INDIA ke liye,make unity inHindus&amp;muslims,25yrs purane zakham mitane hoge'",0,None,15,97
2017-12-06 09:06:36,"b""RT @ahmedtells: https://t.co/EILtOsaQs7\n\nNorth Korea's @anjanaomkashyap &amp; @SwetaSinghAT \xf0\x9f\x98\x89 ....it reminds #Demonetisation news presented by\xe2\x80\xa6""",2,Demonetisation,324,49
2017-12-06 09:06:01,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,1526,319
2017-12-06 09:05:45,"b""RT @sanjivbhatt: Not a word on his 'Masterstrokes' of Demonetisation and GST at the Gujarat Election Rallies!\n\nNot a word on the fabled 'Gu\xe2\x80\xa6""",197,None,19,71
2017-12-06 09:04:34,"b'RT @KapilSibalteam: People of Gujarat are intelligent and they understand that despite sending their own man as the PM of India, all he did\xe2\x80\xa6'",13,None,2253,13
2017-12-06 09:04:34,"b'RT @KapilSibalteam: People of Gujarat are intelligent and they understand that despite sending their own man as the PM of India, all he did\xe2\x80\xa6'",13,None,2163,152
2017-12-06 09:04:34,"b'RT @KapilSibalteam: People of Gujarat are intelligent and they understand that despite sending their own man as the PM of India, all he did\xe2\x80\xa6'",13,None,1961,375
2017-12-06 09:04:34,"b'RT @KapilSibalteam: People of Gujarat are intelligent and they understand that despite sending their own man as the PM of India, all he did\xe2\x80\xa6'",13,None,1932,16
2017-12-06 09:04:34,"b'RT @KapilSibalteam: People of Gujarat are intelligent and they understand that despite sending their own man as the PM of India, all he did\xe2\x80\xa6'",13,None,65,97
2017-12-06 09:03:21,"b""RT @ahmedtells: https://t.co/EILtOsaQs7\n\nNorth Korea's @anjanaomkashyap &amp; @SwetaSinghAT \xf0\x9f\x98\x89 ....it reminds #Demonetisation news presented by\xe2\x80\xa6""",2,Demonetisation,47900,2481
2017-12-06 09:03:19,"b'RT @KapilSibalteam: People of Gujarat are intelligent and they understand that despite sending their own man as the PM of India, all he did\xe2\x80\xa6'",13,None,1678,2121
2017-12-06 09:02:40,"b""https://t.co/EILtOsaQs7\n\nNorth Korea's @anjanaomkashyap &amp; @SwetaSinghAT \xf0\x9f\x98\x89 ....it reminds #Demonetisation news prese\xe2\x80\xa6 https://t.co/VF4FsjlwPo""",2,Demonetisation,134,259
2017-12-06 09:01:43,b'@MODIfiedDinesh @SHYAMSU20270673 @DrGPradhan I wonder how much his money would have been lost in demonetisation.',0,None,13,58
2017-12-06 08:59:50,b'RT @rtamayo2004: The sexiest thriller you will read this year.  #Supernatural #readytoplay #Demonetisation @Solsticepublish https://t.co/ev\xe2\x80\xa6',37,Supernatural,2018,3712
2017-12-06 08:59:26,"b'RT @KapilSibalteam: People of Gujarat are intelligent and they understand that despite sending their own man as the PM of India, all he did\xe2\x80\xa6'",13,None,341,1142
2017-12-06 08:57:45,b'RT @AadhaarLies: @_PrivacyRight @_GroundReality @AadhaarLaw @digitalindialaw @ScrapAadhaar @_CEPHRC @_PTLB @Praveen_Dalal @advocategeeta If\xe2\x80\xa6',10,None,3,0
2017-12-06 08:56:03,"b'People of Gujarat are intelligent and they understand that despite sending their own man as the PM of India, all he\xe2\x80\xa6 https://t.co/45FvohsexL'",13,None,11362,1637
2017-12-06 08:54:48,"b'RT @kukk44: \xe2\x80\x9cHe, Modi spent two percent of India\'s GDP in implementing demonetisation, now he wants to celebrate it too,"" Rahul Gandhi \n\n#\xe2\x80\xa6'",59,None,40,99
2017-12-06 08:54:20,"b'Revealed: How 62,300 firms routed Rs 21,000 cr via 88,000 bank a/cs during note ban\xc2\xa0\nhttps://t.co/pxGcdRV0ui #Demonetisation'",0,Demonetisation,2338,364
2017-12-06 08:53:06,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',299,None,72,98
2017-12-06 08:52:53,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',299,None,805,941
2017-12-06 08:52:49,b'RT @EconomyWrld: Why the Current Rate of Economic Growth Is a Flawed Indicator of Ground Realities https://t.co/9Cwkp0OdmA https://t.co/Mwi\xe2\x80\xa6',1,None,5969,6511
2017-12-06 08:51:29,"b'RT @PravarshSharma: Do you think that Demonetisation drive was successful in curbing black money, as intended by the government ?'",20,None,7930,2170
2017-12-06 08:49:56,b'RT @CNBCTV18News: @FinMinIndia @BJPShivPShukla @TheOfficialSBI @SEWABharat @GrameenFdn @oxigenwallet @NSEIndia @ICICIBank @KarnatakaBank @I\xe2\x80\xa6',2,None,313,4
2017-12-06 08:48:48,"b'#RahulGandhi addresses PHD Chamber on the #Demonetisation &amp; #GST,#RAGA,#IndianNationalCongress.#GujaratElections.\xe2\x80\xa6 https://t.co/ePj5mGuet7'",0,RahulGandhi,2064,45
2017-12-06 08:47:04,"b'Keep asking hard questions on imminent automation, the material state of women and marginalised, crisis of farming,\xe2\x80\xa6 https://t.co/wK1B9DcO0C'",0,None,344,121
2017-12-06 08:45:13,b'Why the Current Rate of Economic Growth Is a Flawed Indicator of Ground Realities https://t.co/9Cwkp0OdmA https://t.co/MwiHpIMYMC',1,None,39489,2750
2017-12-06 08:45:10,b'RT @narendramodi_in: Congress leaders are in tears on demonetisation. That is because they have lost all that they had looted from the poor\xe2\x80\xa6',640,None,103,198
2017-12-06 08:44:49,"b""RT @faraz_v: Justice Loya\nBansal case\nJay Shah\nPanama Papers\nParadise Papers\nRafale Scam\nDemonetisation\nGST\nAsia's no 1 in corruption\nFalli\xe2\x80\xa6""",1,None,1803,5002
2017-12-06 08:41:21,b'RT @rupasubramanya: @htTweets RBI\xe2\x80\x99s Nov bulletin picks up on my Oct chart showing cash to broad money ratio permanently dropped since demon\xe2\x80\xa6',21,None,140,925
2017-12-06 08:40:52,b'RT @BJP4India: Watch how corrupt politicians lost as the nation won after demonetisation. #DemoWins https://t.co/fUDvxv1nR4',2604,DemoWins,89,307
2017-12-06 08:38:47,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,78,111
2017-12-06 08:38:36,"b""RT @sanjivbhatt: Not a word on his 'Masterstrokes' of Demonetisation and GST at the Gujarat Election Rallies!\n\nNot a word on the fabled 'Gu\xe2\x80\xa6""",197,None,142,743
2017-12-06 08:38:21,b'RT @AadhaarLies: @_PrivacyRight @_GroundReality @AadhaarLaw @digitalindialaw @ScrapAadhaar @_CEPHRC @_PTLB @Praveen_Dalal @advocategeeta If\xe2\x80\xa6',10,None,67,0
2017-12-06 08:37:46,"b'RT @narendramodi: Here are the benefits of demonetisation, encapsulated in this short film. Have a look. #AntiBlackMoneyDay https://t.co/rP\xe2\x80\xa6'",16740,AntiBlackMoneyDay,5,137
2017-12-06 08:35:22,"b""RT @0ffice0ffRG: I salute PM @narendramodi's commitment to the cause of rooting out BlackMoney, but demonetisation was used to convert blac\xe2\x80\xa6""",517,None,6,55
2017-12-06 08:34:50,"b'RT @ajaykumar2697: In the year 1978,\nMorarji Desai government had also banned the high denomination notes. The notes of Rs.1000, 5,000 &amp;10,\xe2\x80\xa6'",326,None,92,101
2017-12-06 08:33:20,"b""RT @IndiaToday: #ElectionsOnMyPlate\n#GujaratElection \nTraders unhappy with Modi government's #GST, #Demonetisation?\nLive https://t.co/1fwCw\xe2\x80\xa6""",14,ElectionsOnMyPlate,24,61
2017-12-06 08:32:53,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',299,None,517,737
2017-12-06 08:31:51,"b""RT @Minority905: Never thought I'd see one of our videos get demonetized. It makes no sense. Its our own song... #youtube #Demonetisation h\xe2\x80\xa6""",3,youtube,67,331
2017-12-06 08:30:09,b'Revitalising the #realty_sector hit by the slowdown post #demonetisation and introduction of Goods and Services Tax\xe2\x80\xa6 https://t.co/gGDy2pG4s9',0,realty_sector,527,43
2017-12-06 08:30:01,"b'RT @arunmsk: @OfficeOfRG Exactly. Whatever Modi does is a benchmark. None are mistakes. Each one is a masterpiece. Be it 2002, be it Demone\xe2\x80\xa6'",6,None,522,1690
2017-12-06 08:28:12,"b""RT @INCIndia: 71 notifications to an unwarranted demonetisation confirm @narendramodi's organised loot &amp; legalised plunder.\n#BJPMoneyLaunde\xe2\x80\xa6""",1265,None,20,300
2017-12-06 08:26:42,b'RT @GreatGameIndia: @anjali_damania @Georgekurian4K @SitaramYechury @AnkitLal @GauravPandhi @Vidyut @khalidmfp @raghav4india @venkiteshram\xe2\x80\xa6',24,None,2499,2636
2017-12-06 08:26:02,b'What If Demonetisation Hits Again? Smart Financial Steps to Take https://t.co/JTpUeWegZU via @NotepadCorner @JoyBlanca2',0,None,1801,1175
2017-12-06 08:25:16,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',299,None,188,2131
2017-12-06 08:24:36,b'RT @narendramodi_in: Congress leaders are in tears on demonetisation. That is because they have lost all that they had looted from the poor\xe2\x80\xa6',640,None,961,2508
2017-12-06 08:23:30,"b""RT @Sanju_Verma_: #Moody's upgraded India's outlook to #Stable!S&amp;P retained status quo but applauded India's reforms,in glowing terms;Now,#\xe2\x80\xa6""",63,Moody,392,505
2017-12-06 08:23:07,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',299,None,11215,871
2017-12-06 08:22:43,"b""RT @sanjivbhatt: Not a word on his 'Masterstrokes' of Demonetisation and GST at the Gujarat Election Rallies!\n\nNot a word on the fabled 'Gu\xe2\x80\xa6""",197,None,468,308
2017-12-06 08:22:26,b'RT @narendramodi_in: Demonetisation has brought about a behavioural change. #HTLS2017 https://t.co/euYWVVp0jl',106,HTLS2017,1384,2941
2017-12-06 08:22:25,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',299,None,4512,761
2017-12-06 08:20:42,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',299,None,6823,1774
2017-12-06 08:20:33,"b'RT @aartic02: While the Nation stood in Bank Queues, Weddings got Disrupted, 100 people died Due to #Demonetisation \n**Adanis, Ambanis were\xe2\x80\xa6'",205,Demonetisation,162,325
2017-12-06 08:20:16,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',299,None,128,168
2017-12-06 08:19:52,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,144,208
2017-12-06 08:19:26,b'RT @narendramodi_in: Demonetisation has brought about a behavioural change. #HTLS2017 https://t.co/euYWVVp0jl',106,HTLS2017,38694,40119
2017-12-06 08:19:07,"b""RT @narendramodi_in: At #HTLS2017, PM @narendramodi reiterated Government's commitment towards a corruption free, citizen centric &amp; develop\xe2\x80\xa6""",195,HTLS2017,38694,40119
2017-12-06 08:15:14,"b'RT @faitaccompali: #SupremeCourt Closed Its Eyes On Controversial Issues Of #PhoneTapping, National Intelligence Grid (#Natgrid), Central M\xe2\x80\xa6'",6,SupremeCourt,0,0
2017-12-06 08:15:09,b'RT @narendramodi_in: Congress leaders are in tears on demonetisation. That is because they have lost all that they had looted from the poor\xe2\x80\xa6',640,None,38694,40119
2017-12-06 08:14:18,"b'RT @AadhaarLaw: .@AadhaarSecurity After Reading The Article Again, Why I Am Feeling That @jio_money &amp; @Paytm Were Aware Of #Demonetisation.\xe2\x80\xa6'",6,Demonetisation,0,0
2017-12-06 08:14:14,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,81,407
